customer_id,first_name,last_name,city,gender,age,age_group,signup_date
104013,Blake,Rao,Delhi,F,40,36-50,2022-03-03
104014,Riley,Saxena,Lucknow,F,36,36-50,2018-05-21
104015,Robin,Joshi,Ahmedabad,M,59,51-70,2023-04-05
104016,Jordan,Kohli,Delhi,M,54,51-70,2018-04-03
104017,Peyton,Patel,Chennai,F,56,51-70,2018-08-27
104018,Sam,Sharma,Hyderabad,M,41,36-50,2018-07-24
104019,Skyler,Mehta,Chennai,M,33,26-35,2021-12-27
104020,Harper,Bhat,Hyderabad,M,50,36-50,2018-09-02
104021,Jamie,Chatterjee,Hyderabad,F,29,26-35,2020-04-11
104022,Harper,Bose,Bengaluru,M,51,51-70,2018-10-22
104023,Sam,Saxena,Bengaluru,M,24,18-25,2020-05-05
104024,Skyler,Ahuja,Jaipur,F,28,26-35,2023-08-27
104025,Jordan,Verma,Bengaluru,M,48,36-50,2018-03-12
104026,Alex,Singh,Bengaluru,F,46,36-50,2021-07-16
104027,Blake,Malhotra,Delhi,M,30,26-35,2021-09-10
104028,Harper,Kumar,Pune,M,48,36-50,2018-11-01
104029,Jamie,Chopra,Lucknow,F,19,18-25,2020-10-27
104030,Taylor,Kohli,Lucknow,F,56,51-70,2021-08-30
104031,Casey,Chopra,Kolkata,F,32,26-35,2020-03-27
104032,Riley,Singh,Mumbai,F,28,26-35,2021-01-31
104033,Jamie,Joshi,Hyderabad,M,51,51-70,2020-03-31
104034,Riley,Chopra,Chennai,M,56,51-70,2018-07-12
104035,Riley,Gupta,Delhi,M,21,18-25,2022-11-12
104036,Jordan,Malhotra,Hyderabad,F,28,26-35,2019-06-13
104037,Morgan,Kohli,Mumbai,F,46,36-50,2024-01-28
104038,Reese,Bose,Bengaluru,F,19,18-25,2018-09-08
104039,Morgan,Joshi,Kolkata,M,33,26-35,2022-11-24
104040,Taylor,Bose,Bengaluru,F,56,51-70,2023-07-20
104041,Jamie,Bhat,Hyderabad,F,30,26-35,2024-09-29
104042,Alex,Singh,Kolkata,F,54,51-70,2021-11-04
104043,Alex,Sharma,Mumbai,F,34,26-35,2021-03-13
104044,Harper,Rao,Chennai,F,38,36-50,2023-09-04
104045,Riley,Joshi,Chennai,M,61,51-70,2021-01-01
104046,Avery,Ahuja,Jaipur,M,36,36-50,2023-01-22
104047,Harper,Patel,Ahmedabad,M,24,18-25,2019-05-20
104048,Jordan,Sharma,Ahmedabad,M,55,51-70,2022-06-10
104049,Riley,Malhotra,Chennai,M,25,18-25,2024-07-11
104050,Skyler,Sharma,Ahmedabad,M,30,26-35,2024-10-08
104051,Alex,Bose,Lucknow,M,54,51-70,2024-12-21
104052,Riley,Malhotra,Pune,F,19,18-25,2021-10-19
104053,Robin,Ahuja,Mumbai,F,58,51-70,2021-05-07
104054,Rowan,Mehta,Pune,F,28,26-35,2019-12-19
104055,Drew,Malhotra,Ahmedabad,M,41,36-50,2018-12-05
104056,Taylor,Nair,Bengaluru,M,23,18-25,2019-10-21
104057,Cameron,Bhat,Jaipur,M,43,36-50,2020-08-19
104058,Rowan,Gupta,Ahmedabad,O,24,18-25,2019-03-05
104059,Taylor,Singh,Delhi,F,56,51-70,2020-06-17
104060,Harper,Kumar,Hyderabad,M,36,36-50,2018-05-19
104061,Sam,Iyer,Kolkata,F,23,18-25,2019-06-26
104062,Jordan,Ahuja,Bengaluru,M,60,51-70,2023-10-06
104063,Reese,Verma,Hyderabad,F,46,36-50,2021-06-09
104064,Drew,Verma,Lucknow,M,60,51-70,2024-10-18
104065,Sam,Bhat,Jaipur,M,56,51-70,2019-01-19
104066,Peyton,Das,Delhi,F,19,18-25,2018-07-13
104067,Taylor,Nair,Lucknow,F,36,36-50,2024-02-11
104068,Avery,Chatterjee,Lucknow,F,21,18-25,2023-03-11
104069,Skyler,Bose,Lucknow,F,23,18-25,2024-05-28
104070,Robin,Sharma,Chennai,M,66,51-70,2020-01-02
104071,Cameron,Rao,Hyderabad,M,54,51-70,2023-12-04
104072,Rowan,Malhotra,Kolkata,O,45,36-50,2019-11-16
104073,Taylor,Bhat,Pune,F,47,36-50,2018-03-23
104074,Skyler,Kumar,Delhi,F,24,18-25,2024-07-08
104075,Drew,Iyer,Pune,M,26,26-35,2024-07-10
104076,Casey,Nair,Delhi,F,42,36-50,2019-06-16
104077,Morgan,Iyer,Mumbai,M,50,36-50,2023-06-07
104078,Robin,Mehta,Chennai,F,18,18-25,2018-08-09
104079,Kendall,Chopra,Delhi,F,68,51-70,2019-09-27
104080,Jamie,Saxena,Ahmedabad,F,23,18-25,2022-11-05
104081,Drew,Patel,Ahmedabad,F,35,26-35,2024-06-28
104082,Blake,Bhat,Mumbai,M,27,26-35,2023-02-18
104083,Sam,Nair,Kolkata,M,45,36-50,2018-01-03
104084,Avery,Joshi,Jaipur,F,28,26-35,2022-09-14
104085,Reese,Iyer,Chennai,M,50,36-50,2018-07-25
104086,Robin,Das,Lucknow,F,18,18-25,2023-01-30
104087,Jamie,Chopra,Hyderabad,F,30,26-35,2018-02-09
104088,Alex,Chatterjee,Bengaluru,F,54,51-70,2023-10-08
104089,Riley,Bhat,Chennai,F,37,36-50,2019-10-06
104090,Drew,Gupta,Mumbai,F,18,18-25,2022-03-11
104091,Reese,Mehta,Ahmedabad,F,69,51-70,2023-03-23
104092,Peyton,Iyer,Hyderabad,M,20,18-25,2023-11-14
104093,Sam,Malhotra,Delhi,F,35,26-35,2020-06-16
104094,Cameron,Rao,Kolkata,F,58,51-70,2020-12-21
104095,Kendall,Bose,Kolkata,M,31,26-35,2021-07-03
104096,Cameron,Das,Jaipur,F,48,36-50,2024-07-23
104097,Kendall,Mehta,Jaipur,F,44,36-50,2019-11-02
104098,Jamie,Nair,Chennai,F,34,26-35,2022-02-14
104099,Rowan,Das,Bengaluru,M,63,51-70,2024-06-22
104100,Robin,Chatterjee,,F,46,36-50,2019-12-20
104101,Rowan,Das,Hyderabad,M,53,51-70,2020-12-07
104102,Morgan,Kumar,Ahmedabad,F,54,51-70,2023-05-10
104103,Blake,Gupta,Mumbai,M,43,36-50,2021-03-05
104104,Quinn,Bhat,Mumbai,F,34,26-35,2018-09-07
104105,Quinn,Joshi,Pune,M,39,36-50,2024-06-19
104106,Alex,Bose,Pune,M,42,36-50,2023-03-08
104107,Blake,Mehta,Delhi,M,19,18-25,2023-01-28
104108,Jordan,Mehta,Bengaluru,M,39,36-50,2022-02-12
104109,Jordan,Joshi,Delhi,F,22,18-25,2024-12-07
104110,Jordan,Saxena,Hyderabad,F,21,18-25,2021-05-19
104111,Quinn,Kumar,Ahmedabad,M,53,51-70,2018-02-13
104112,Sam,Verma,Ahmedabad,M,23,18-25,2019-08-06
104113,Rowan,Gupta,Mumbai,M,69,51-70,2021-07-12
104114,Jordan,Saxena,Jaipur,F,38,36-50,2018-08-08
104115,Riley,Joshi,Ahmedabad,M,30,26-35,2023-04-10
104116,Taylor,Bose,Jaipur,M,54,51-70,2024-09-14
104117,Morgan,Mehta,Jaipur,M,42,36-50,2020-09-17
104118,Riley,Sharma,Hyderabad,M,43,36-50,2022-12-18
104119,Taylor,Verma,Bengaluru,M,56,51-70,2020-05-07
104120,Jordan,Chatterjee,Mumbai,M,37,36-50,2020-03-14
104121,Avery,Singh,Ahmedabad,F,50,36-50,2019-05-05
104122,Robin,Chatterjee,Lucknow,F,31,26-35,2022-11-16
104123,Riley,Patel,Bengaluru,M,53,51-70,2022-02-02
104124,Blake,Chopra,Pune,F,34,26-35,2022-09-02
104125,Cameron,Verma,Lucknow,M,38,36-50,2024-05-03
104126,Morgan,Nair,Hyderabad,F,63,51-70,2018-02-23
104127,Kendall,Nair,Bengaluru,M,33,26-35,2019-09-08
104128,Jordan,Ahuja,Hyderabad,F,63,51-70,2020-12-18
104129,Casey,Gupta,Bengaluru,F,33,26-35,2023-01-23
104130,Jordan,Mehta,Jaipur,M,37,36-50,2020-08-12
104131,Jordan,Kohli,Mumbai,F,46,36-50,2024-08-30
104132,Quinn,Bose,Ahmedabad,F,45,36-50,2022-06-18
104133,Skyler,Verma,Chennai,F,25,18-25,2019-10-12
104134,Harper,Das,Kolkata,M,41,36-50,2024-06-05
104135,Cameron,Joshi,Mumbai,M,20,18-25,2019-01-30
104136,Sam,Bose,Jaipur,F,42,36-50,2021-09-21
104137,Harper,Bhat,Jaipur,M,36,36-50,2024-09-09
104138,Morgan,Bose,Chennai,F,50,36-50,2019-01-06
104139,Cameron,Das,Jaipur,M,19,18-25,2020-05-07
104140,Jordan,Saxena,Lucknow,F,32,26-35,2020-03-01
104141,Morgan,Iyer,Jaipur,F,39,36-50,2019-10-20
104142,Skyler,Bhat,Pune,M,27,26-35,2021-10-24
104143,Riley,Rao,Ahmedabad,F,35,26-35,2019-01-19
104144,Riley,Mehta,Mumbai,M,39,36-50,2023-10-11
104145,Sam,Das,Kolkata,M,63,51-70,2024-12-27
104146,Jamie,Kohli,Lucknow,M,66,51-70,2018-08-27
104147,Morgan,Malhotra,Lucknow,M,44,36-50,2018-07-14
104148,Harper,Saxena,Kolkata,M,30,26-35,2023-10-10
104149,Robin,Rao,Jaipur,F,50,36-50,2021-02-26
104150,Rowan,Kohli,Bengaluru,M,22,18-25,2023-07-09
104151,Kendall,Verma,Lucknow,M,43,36-50,2018-06-05
104152,Drew,Bhat,Lucknow,M,30,26-35,2020-07-11
104153,Reese,Chopra,Mumbai,M,44,36-50,2022-05-29
104154,Quinn,Verma,Chennai,F,31,26-35,2020-09-01
104155,Morgan,Saxena,Pune,M,41,36-50,2021-05-15
104156,Avery,Gupta,Kolkata,F,20,18-25,2024-09-01
104157,Avery,Bose,Jaipur,M,64,51-70,2022-12-20
104158,Sam,Patel,Hyderabad,F,68,51-70,2020-04-17
104159,Harper,Mehta,Hyderabad,M,66,51-70,2023-07-01
104160,Quinn,Verma,Bengaluru,M,47,36-50,2021-09-25
104161,Riley,Mehta,Lucknow,F,52,51-70,2024-07-15
104162,Robin,Bhat,Lucknow,M,65,51-70,2018-07-23
104163,Quinn,Kohli,Chennai,F,31,26-35,2018-06-10
104164,Robin,Das,Lucknow,F,29,26-35,2019-01-27
104165,Quinn,Ahuja,Hyderabad,M,45,36-50,2020-02-08
104166,Casey,Nair,Kolkata,F,61,51-70,2020-12-29
104167,Harper,Bose,Bengaluru,O,46,36-50,2019-02-09
104168,Casey,Bhat,Chennai,F,60,51-70,2019-08-31
104169,Robin,Nair,Pune,F,34,26-35,2022-06-03
104170,Jamie,Ahuja,Hyderabad,M,57,51-70,2022-03-21
104171,Morgan,Nair,Delhi,F,66,51-70,2023-01-12
104172,Jamie,Sharma,Mumbai,F,38,36-50,2019-11-21
104173,Taylor,Ahuja,Chennai,M,40,36-50,2021-05-25
104174,Rowan,Bhat,Chennai,O,37,36-50,2023-10-05
104175,Jamie,Saxena,Hyderabad,M,28,26-35,2019-01-01
104176,Alex,Sharma,Bengaluru,F,51,51-70,2022-09-19
104177,Morgan,Rao,Mumbai,M,27,26-35,2019-03-31
104178,Reese,Iyer,Kolkata,M,27,26-35,2018-04-14
104179,Sam,Kumar,Kolkata,F,60,51-70,2018-03-18
104180,Harper,Bose,Lucknow,M,23,18-25,2018-08-18
104181,Kendall,Gupta,Delhi,M,53,51-70,2023-04-22
104182,Rowan,Mehta,Ahmedabad,M,41,36-50,2024-07-06
104183,Harper,Bhat,Hyderabad,F,29,26-35,2021-04-20
104184,Reese,Kohli,Bengaluru,O,60,51-70,2020-06-11
104185,Reese,Malhotra,Mumbai,M,40,36-50,2022-04-23
104186,Peyton,Chatterjee,Bengaluru,M,44,36-50,2023-09-06
104187,Reese,Singh,Ahmedabad,M,62,51-70,2022-08-03
104188,Skyler,Chopra,Kolkata,F,54,51-70,2018-10-26
104189,Blake,Malhotra,Bengaluru,M,23,18-25,2020-08-14
104190,Reese,Verma,Kolkata,M,18,18-25,2021-01-19
104191,Alex,Joshi,Kolkata,M,23,18-25,2024-12-02
104192,Reese,Patel,Delhi,F,67,51-70,2024-11-10
104193,Morgan,Iyer,Kolkata,F,39,36-50,2022-01-14
104194,Cameron,Das,Jaipur,F,58,51-70,2018-12-31
104195,Casey,Joshi,Kolkata,M,41,36-50,2022-08-26
104196,Peyton,Kohli,Mumbai,F,42,36-50,2018-12-17
104197,Cameron,Ahuja,Mumbai,F,32,26-35,2024-04-19
104198,Jamie,Gupta,Mumbai,M,43,36-50,2023-03-20
104199,Avery,Patel,Chennai,M,25,18-25,2020-10-08
104200,Drew,Das,Hyderabad,M,68,51-70,2024-11-11
104201,Avery,Mehta,Hyderabad,F,41,36-50,2019-05-14
104202,Quinn,Ahuja,Hyderabad,F,65,51-70,2020-08-07
104203,Kendall,Bose,Jaipur,F,55,51-70,2023-06-18
104204,Avery,Iyer,Mumbai,M,23,18-25,2023-08-09
104205,Reese,Malhotra,Lucknow,M,52,51-70,2019-05-23
104206,Blake,Iyer,Hyderabad,O,59,51-70,2021-08-20
104207,Peyton,Nair,Ahmedabad,M,18,18-25,2024-12-23
104208,Blake,Kohli,Ahmedabad,F,63,51-70,2018-06-15
104209,Skyler,Bhat,Bengaluru,F,53,51-70,2024-11-14
104210,Casey,Kumar,Chennai,M,29,26-35,2020-07-08
104211,Taylor,Rao,Lucknow,M,55,51-70,2018-04-24
104212,Rowan,Chopra,Kolkata,F,28,26-35,2020-09-18
104213,Sam,Kumar,Mumbai,M,29,26-35,2023-05-06
104214,Quinn,Patel,Jaipur,F,59,51-70,2024-03-04
104215,Jamie,Saxena,Chennai,M,67,51-70,2021-06-12
104216,Peyton,Ahuja,Delhi,F,56,51-70,2019-05-30
104217,Jordan,Patel,Delhi,F,24,18-25,2021-05-16
104218,Reese,Malhotra,Pune,F,28,26-35,2019-12-10
104219,Robin,Iyer,Kolkata,F,53,51-70,2023-12-26
104220,Rowan,Malhotra,Mumbai,F,69,51-70,2018-12-05
104221,Robin,Chatterjee,Chennai,M,48,36-50,2018-03-09
104222,Robin,Patel,Delhi,M,50,36-50,2022-05-16
104223,Harper,Ahuja,Pune,M,30,26-35,2022-04-14
104224,Skyler,Malhotra,Jaipur,M,35,26-35,2019-01-18
104225,Peyton,Joshi,Mumbai,M,58,51-70,2018-01-19
104226,Quinn,Kumar,Delhi,M,41,36-50,2023-10-23
104227,Robin,Iyer,Hyderabad,O,26,26-35,2019-07-27
104228,Rowan,Nair,Ahmedabad,F,48,36-50,2021-07-23
104229,Morgan,Das,Pune,M,58,51-70,2024-03-08
104230,Alex,Iyer,Jaipur,O,27,26-35,2023-04-28
104231,Alex,Singh,Delhi,M,19,18-25,2019-10-13
104232,Casey,Kohli,Jaipur,M,55,51-70,2022-07-04
104233,Robin,Iyer,Kolkata,F,32,26-35,2020-09-20
104234,Drew,Gupta,Bengaluru,M,20,18-25,2021-08-31
104235,Riley,Kohli,Pune,F,60,51-70,2020-06-19
104236,Quinn,Bose,Chennai,M,48,36-50,2022-08-12
104237,Jamie,Chopra,Chennai,M,23,18-25,2022-05-05
104238,Rowan,Gupta,Delhi,M,20,18-25,2023-04-08
104239,Riley,Patel,Hyderabad,F,28,26-35,2022-11-17
104240,Riley,Bhat,Hyderabad,F,32,26-35,2021-02-10
104241,Jordan,Das,Kolkata,F,62,51-70,2024-01-27
104242,Cameron,Iyer,Chennai,F,69,51-70,2023-04-29
104243,Kendall,Iyer,Pune,M,45,36-50,2020-11-03
104244,Taylor,Bhat,Ahmedabad,F,27,26-35,2022-10-05
104245,Taylor,Sharma,Hyderabad,M,55,51-70,2018-10-15
104246,Drew,Bose,Chennai,M,64,51-70,2024-02-15
104247,Riley,Bose,Bengaluru,F,67,51-70,2022-05-10
104248,Riley,Bose,Pune,M,67,51-70,2022-10-12
104249,Jamie,Mehta,Ahmedabad,M,24,18-25,2024-11-23
104250,Rowan,Ahuja,Bengaluru,F,32,26-35,2021-01-03
104251,Kendall,Singh,Chennai,F,35,26-35,2024-05-13
104252,Blake,Kumar,Delhi,F,35,26-35,2020-07-28
104253,Skyler,Gupta,Lucknow,M,69,51-70,2021-12-19
104254,Riley,Singh,Lucknow,M,58,51-70,2019-07-25
104255,Peyton,Mehta,Kolkata,F,41,36-50,2020-09-27
104256,Robin,Mehta,Kolkata,F,19,18-25,2021-04-20
104257,Reese,Gupta,Ahmedabad,F,57,51-70,2024-11-10
104258,Kendall,Bhat,Bengaluru,O,37,36-50,2020-07-06
104259,Casey,Chatterjee,Chennai,F,51,51-70,2023-02-18
104260,Riley,Nair,Chennai,M,60,51-70,2020-04-12
104261,Drew,Malhotra,Delhi,F,43,36-50,2024-02-19
104262,Cameron,Das,Jaipur,F,24,18-25,2022-08-06
104263,Skyler,Chatterjee,Kolkata,F,55,51-70,2019-09-08
104264,Blake,Nair,Jaipur,M,47,36-50,2019-02-10
104265,Peyton,Chopra,Jaipur,F,59,51-70,2022-10-16
104266,Blake,Das,Delhi,F,22,18-25,2018-04-03
104267,Robin,Ahuja,Jaipur,F,28,26-35,2024-10-13
104268,Alex,Joshi,Jaipur,F,18,18-25,2019-10-16
104269,Taylor,Patel,Delhi,M,51,51-70,2019-03-10
104270,Robin,Sharma,Hyderabad,M,18,18-25,2021-02-09
104271,Reese,Ahuja,Jaipur,M,36,36-50,2019-01-10
104272,Quinn,Singh,Kolkata,M,19,18-25,2020-12-02
104273,Harper,Nair,Delhi,F,38,36-50,2018-07-26
104274,Blake,Kumar,Pune,M,37,36-50,2020-02-19
104275,Reese,Gupta,Jaipur,F,40,36-50,2021-08-12
104276,Morgan,Iyer,Hyderabad,M,38,36-50,2021-02-15
104277,Jordan,Joshi,Kolkata,M,41,36-50,2019-06-16
104278,Drew,Iyer,Mumbai,M,21,18-25,2024-01-23
104279,Harper,Nair,Kolkata,F,29,26-35,2018-03-31
104280,Sam,Verma,Bengaluru,M,39,36-50,2021-01-22
104281,Alex,Das,Pune,M,37,36-50,2018-01-13
104282,Kendall,Saxena,Lucknow,F,35,26-35,2023-02-01
104283,Blake,Joshi,Chennai,O,18,18-25,2020-03-15
104284,Jamie,Kumar,Bengaluru,F,47,36-50,2020-08-02
104285,Taylor,Saxena,Delhi,M,50,36-50,2023-02-01
104286,Riley,Nair,Delhi,M,41,36-50,2022-05-30
104287,Quinn,Nair,Chennai,O,31,26-35,2023-05-14
104288,Robin,Joshi,Ahmedabad,F,53,51-70,2020-11-18
104289,Robin,Mehta,Ahmedabad,F,22,18-25,2018-10-23
104290,Blake,Chatterjee,Chennai,M,28,26-35,2020-07-14
104291,Robin,Bose,Delhi,M,41,36-50,2019-10-02
104292,Rowan,Kohli,Kolkata,M,48,36-50,2024-07-15
104293,Quinn,Singh,Pune,F,30,26-35,2019-09-20
104294,Skyler,Nair,Hyderabad,M,33,26-35,2024-10-22
104295,Sam,Saxena,Lucknow,O,41,36-50,2021-03-13
104296,Harper,Singh,Pune,M,30,26-35,2020-07-30
104297,Riley,Patel,Chennai,F,41,36-50,2020-04-09
104298,Sam,Das,Delhi,M,43,36-50,2022-11-06
104299,Jamie,Saxena,Ahmedabad,F,19,18-25,2020-09-02
104300,Jordan,Iyer,Delhi,M,33,26-35,2020-08-12
104301,Harper,Das,Ahmedabad,F,55,51-70,2021-06-16
104302,Cameron,Saxena,Pune,F,63,51-70,2020-08-09
104303,Harper,Iyer,Bengaluru,M,18,18-25,2020-08-01
104304,Drew,Malhotra,Kolkata,F,66,51-70,2024-01-12
104305,Skyler,Mehta,Pune,F,28,26-35,2021-04-19
104306,Riley,Kohli,Kolkata,F,68,51-70,2023-11-06
104307,Blake,Bose,Jaipur,F,52,51-70,2022-03-15
104308,Alex,Chopra,Pune,F,60,51-70,2021-01-01
104309,Drew,Patel,Mumbai,M,46,36-50,2018-06-28
104310,Morgan,Bose,Mumbai,M,54,51-70,2024-03-09
104311,Jamie,Bhat,Kolkata,O,34,26-35,2023-01-03
104312,Robin,Iyer,Jaipur,F,56,51-70,2021-06-11
104313,Sam,Sharma,Kolkata,M,59,51-70,2019-04-10
104314,Peyton,Kohli,Chennai,F,45,36-50,2022-11-10
104315,Blake,Chopra,Mumbai,M,46,36-50,2021-05-15
104316,Quinn,Gupta,Delhi,F,60,51-70,2020-06-03
104317,Casey,Kumar,Kolkata,F,20,18-25,2024-08-10
104318,Avery,Sharma,Kolkata,F,69,51-70,2024-05-12
104319,Drew,Singh,Lucknow,M,27,26-35,2024-08-24
104320,Peyton,Patel,Hyderabad,M,59,51-70,2021-08-25
104321,Riley,Saxena,Hyderabad,M,31,26-35,2022-07-13
104322,Taylor,Das,Ahmedabad,F,29,26-35,2020-08-02
104323,Rowan,Verma,Jaipur,M,64,51-70,2020-07-13
104324,Morgan,Rao,Mumbai,M,59,51-70,2023-04-23
104325,Riley,Rao,Mumbai,F,47,36-50,2019-05-09
104326,Jordan,Ahuja,Hyderabad,F,49,36-50,2022-03-27
104327,Reese,Verma,Kolkata,F,49,36-50,2023-05-24
104328,Casey,Bose,Kolkata,F,59,51-70,2020-12-30
104329,Taylor,Chopra,Mumbai,M,49,36-50,2024-08-08
104330,Robin,Rao,Jaipur,F,43,36-50,2022-12-31
104331,Riley,Malhotra,Bengaluru,F,68,51-70,2020-02-02
104332,Quinn,Das,Chennai,M,18,18-25,2024-05-12
104333,Blake,Patel,Lucknow,F,59,51-70,2018-02-19
104334,Jordan,Ahuja,Mumbai,M,19,18-25,2020-06-24
104335,Sam,Verma,Ahmedabad,M,34,26-35,2019-07-18
104336,Jordan,Kumar,Bengaluru,F,47,36-50,2020-02-22
104337,Jamie,Mehta,Mumbai,F,56,51-70,2024-12-07
104338,Quinn,Das,Lucknow,F,24,18-25,2023-08-03
104339,Avery,Gupta,Hyderabad,F,69,51-70,2023-01-06
104340,Kendall,Chopra,Mumbai,F,44,36-50,2019-08-07
104341,Robin,Singh,Bengaluru,F,26,26-35,2021-08-12
104342,Alex,Kohli,Chennai,F,39,36-50,2018-08-24
104343,Quinn,Bose,Kolkata,F,51,51-70,2023-10-05
104344,Kendall,Bose,Pune,M,63,51-70,2023-04-27
104345,Rowan,Sharma,Hyderabad,M,66,51-70,2018-12-26
104346,Sam,Chopra,Bengaluru,M,18,18-25,2023-04-15
104347,Cameron,Malhotra,Ahmedabad,F,26,26-35,2018-04-20
104348,Harper,Gupta,Ahmedabad,F,37,36-50,2018-07-11
104349,Rowan,Singh,Delhi,F,36,36-50,2020-06-22
104350,Harper,Saxena,Pune,M,53,51-70,2021-01-21
104351,Skyler,Ahuja,Mumbai,F,57,51-70,2020-05-11
104352,Rowan,Ahuja,Delhi,M,62,51-70,2020-12-19
104353,Reese,Saxena,Ahmedabad,M,21,18-25,2019-10-12
104354,Robin,Kohli,Mumbai,F,26,26-35,2018-02-08
104355,Casey,Nair,Delhi,F,58,51-70,2019-09-29
104356,Casey,Mehta,Mumbai,F,39,36-50,2020-11-02
104357,Cameron,Ahuja,Chennai,M,35,26-35,2018-02-05
104358,Blake,Sharma,Pune,M,29,26-35,2023-11-19
104359,Jordan,Chatterjee,Hyderabad,F,59,51-70,2021-09-23
104360,Blake,Bhat,Hyderabad,M,60,51-70,2023-06-07
104361,Kendall,Kohli,Hyderabad,M,56,51-70,2018-06-15
104362,Taylor,Rao,Ahmedabad,M,26,26-35,2024-08-27
104363,Jordan,Chopra,Chennai,F,23,18-25,2023-02-23
104364,Harper,Ahuja,Lucknow,O,36,36-50,2018-01-31
104365,Morgan,Sharma,Pune,F,65,51-70,2018-01-11
104366,Jamie,Nair,Bengaluru,O,64,51-70,2023-07-05
104367,Skyler,Saxena,Jaipur,F,24,18-25,2023-11-14
104368,Blake,Gupta,Lucknow,F,33,26-35,2024-11-05
104369,Rowan,Rao,Bengaluru,F,22,18-25,2024-02-18
104370,Morgan,Nair,Hyderabad,F,33,26-35,2019-05-01
104371,Peyton,Kumar,Bengaluru,M,18,18-25,2021-07-13
104372,Drew,Malhotra,Mumbai,F,68,51-70,2021-12-18
104373,Kendall,Gupta,Mumbai,M,54,51-70,2024-04-04
104374,Harper,Joshi,Bengaluru,M,56,51-70,2023-04-28
104375,Rowan,Ahuja,Kolkata,F,36,36-50,2023-05-18
104376,Rowan,Singh,Delhi,M,54,51-70,2023-01-26
104377,Casey,Gupta,Jaipur,O,34,26-35,2022-01-09
104378,Skyler,Kumar,Ahmedabad,F,43,36-50,2021-09-28
104379,Casey,Singh,Bengaluru,M,39,36-50,2020-09-17
104380,Sam,Joshi,Pune,F,25,18-25,2020-04-04
104381,Blake,Bose,Kolkata,F,50,36-50,2022-01-02
104382,Robin,Das,Chennai,M,19,18-25,2023-11-24
104383,Robin,Chatterjee,Kolkata,F,47,36-50,2024-02-07
104384,Jordan,Bose,Jaipur,F,64,51-70,2024-02-10
104385,Rowan,Chopra,Pune,M,37,36-50,2018-08-14
104386,Cameron,Mehta,Kolkata,M,35,26-35,2020-02-16
104387,Alex,Bose,Ahmedabad,M,60,51-70,2021-01-17
104388,Kendall,Gupta,Delhi,M,27,26-35,2019-11-19
104389,Alex,Rao,Pune,M,41,36-50,2019-06-14
104390,Jamie,Kohli,Mumbai,F,21,18-25,2020-08-29
104391,Skyler_dup,Nair,Ahmedabad,M,54,51-70,2020-07-24
104392,Kendall,Patel,Hyderabad,F,21,18-25,2021-11-23
104393,Robin,Verma,Chennai,M,30,26-35,2023-11-24
104394,Drew,Joshi,Jaipur,M,42,36-50,2021-07-18
104395,Reese,Joshi,Jaipur,F,30,26-35,2023-06-22
104396,Kendall,Saxena,Bengaluru,F,35,26-35,2022-03-07
104397,Casey,Malhotra,Jaipur,F,41,36-50,2019-11-10
104398,Sam,Verma,Jaipur,M,19,18-25,2024-09-06
104399,Morgan,Saxena,Delhi,F,65,51-70,2018-02-09
104400,Avery,Gupta,Chennai,M,50,36-50,2021-01-10
104401,Rowan,Bose,Delhi,M,36,36-50,2020-04-24
104402,Morgan,Kumar,Mumbai,M,26,26-35,2022-10-10
104403,Casey,Saxena,Pune,F,45,36-50,2024-02-27
104404,Rowan,Verma,Kolkata,M,52,51-70,2019-03-23
104405,Blake,Bhat,Chennai,F,56,51-70,2021-05-19
104406,Blake,Patel,Kolkata,F,27,26-35,2024-10-27
104407,Rowan,Singh,Hyderabad,F,18,18-25,2021-09-12
104408,Avery,Gupta,Delhi,M,59,51-70,2018-08-15
104409,Harper,Das,Ahmedabad,M,38,36-50,2018-02-17
104410,Avery,Gupta,Kolkata,M,26,26-35,2022-01-02
104411,Peyton,Chatterjee,Ahmedabad,M,64,51-70,2023-01-05
104412,Harper,Das,Bengaluru,F,32,26-35,2018-07-06
104413,Sam,Chopra,Chennai,F,52,51-70,2024-07-20
104414,Skyler,Malhotra,Bengaluru,F,22,18-25,2024-03-21
104415,Quinn,Saxena,Pune,F,58,51-70,2024-12-10
104416,Robin,Verma,Bengaluru,F,39,36-50,2023-04-17
104417,Morgan,Saxena,Ahmedabad,M,58,51-70,2020-04-28
104418,Skyler,Mehta,Jaipur,O,40,36-50,2023-07-26
104419,Avery,Ahuja,Delhi,M,24,18-25,2021-06-06
104420,Robin,Kohli,Bengaluru,F,40,36-50,2021-11-14
104421,Morgan,Nair,Pune,F,61,51-70,2020-09-05
104422,Skyler,Kohli,Chennai,F,42,36-50,2022-06-01
104423,Robin,Chatterjee,Lucknow,M,44,36-50,2020-10-13
104424,Peyton,Patel,Pune,F,58,51-70,2024-02-14
104425,Blake,Bhat,Delhi,F,23,18-25,2023-02-25
104426,Morgan,Bose,Kolkata,F,51,51-70,2018-09-27
104427,Cameron,Rao,Mumbai,F,26,26-35,2022-06-19
104428,Jamie,Gupta,Chennai,M,66,51-70,2018-11-06
104429,Morgan,Iyer,Ahmedabad,M,50,36-50,2023-08-06
104430,Reese,Mehta,Mumbai,O,68,51-70,2022-04-24
104431,Blake,Saxena,Pune,F,23,18-25,2020-12-31
104432,Drew,Bose,Pune,F,54,51-70,2022-08-23
